熊本城、重文５つ被害甚大。	2016/4/18	夕刊	14ページ
熊本県の全域で学力テスト中止、文科省。	2016/4/18	夕刊	14ページ
熊本地震、東北・関西、支援急ぐ、「恩返ししたい」、物資・人・ノウハウ提供。	2016/4/18	夕刊	14ページ
除染廃棄物を本格輸送、福島、中間貯蔵施設予定地に、環境省。	2016/4/18	夕刊	14ページ
旅客機にドローン？衝突、無事着陸、ロンドンの空港付近。	2016/4/18	夕刊	14ページ
裁判取りやめ、一部簡裁閉庁、熊本県内。	2016/4/18	夕刊	14ページ
文化交流使６人を指名、佐藤可士和さんら。	2016/4/18	夕刊	14ページ
熊本地震、余震怖い、車中泊で消耗、避難所どこも満杯、熊本県「十分な水分補給を」。	2016/4/18	夕刊	15ページ
死刑囚「別の殺人関与」、前橋スナック乱射事件、遺体捜索へ。	2016/4/18	夕刊	15ページ
誤誘導、入国手続きせず、成田でバニラ・エア、４７人が「通過」、台北発の便。	2016/4/18	夕刊	15ページ
熊本地震——熊本市を中心に空き巣被害２０件。	2016/4/18	夕刊	15ページ
奥窪央雄氏（元広島電鉄社長）（死去）	2016/4/18	夕刊	15ページ
熊本地震——犠牲者悼む知人ら、一緒に花見したかった、男らしく、立派な兄貴。	2016/4/18	夕刊	15ページ
熊本地震——南阿蘇村、迫る「７２時間」懸命の捜索、生存願い作業急ぐ。	2016/4/18	夕刊	15ページ
熊本地震——避難所の７７歳死亡、震災関連死か。	2016/4/18	夕刊	15ページ
ジカ熱防げ、都が蚊採取、代々木公園。	2016/4/18	夕刊	15ページ
熊本地震——給油待ち車列に中継車割り込み、関西テレビ。	2016/4/18	夕刊	15ページ
束芋が映像芝居「錆からでた実」——老いて得られる果実示唆（夕刊文化）	2016/4/18	夕刊	16ページ
日本語学者山口仲美（１）叔父に読んでもらった「小公女」——おごらず気高く理想の人（こころの玉手箱）	2016/4/18	夕刊	16ページ
三池崇史さん、常識を疑い最善を模索（語る）	2016/4/18	夕刊	16ページ
熊本地震、なお１１万人避難、死者４２人、不明１０人前後、政府、補正予算を検討。	2016/4/18	朝刊	1ページ
増産凍結、詰めの協議、産油国会合、イランは欠席。	2016/4/18	朝刊	1ページ
衆院２補選、北海道、自民やや優勢、京都は民進リード。	2016/4/18	朝刊	1ページ
熊本地震——トヨタ、全国で生産停止へ。	2016/4/18	朝刊	1ページ
インド、７．７％成長に加速、本社エコノミスト調査、ＡＳＥＡＮは足踏み。	2016/4/18	朝刊	1ページ
ルノワール展、２７日から東京で、「ムーラン・ド・ラ・ギャレット」など初公開。	2016/4/18	朝刊	1ページ
詩人の四元康祐さんは企業の財務マンとして２０代で米国に赴任した（春秋）	2016/4/18	朝刊	1ページ
食料・避難所、迅速に、９０万食を用意、宿泊にフェリー、政府、激甚指定急ぐ。	2016/4/18	朝刊	2ページ
衆院補選、北海道で自民やや優勢、野党、無党派浸透に課題、自民、政権支持層固める。	2016/4/18	朝刊	2ページ
食料・避難所、迅速に——米軍支援受け入れ、オスプレイで物資輸送。	2016/4/18	朝刊	2ページ
衆院補選、北海道で自民やや優勢——民進と共産、共闘道半ば、京都、泉氏がリード。	2016/4/18	朝刊	2ページ
食料・避難所、迅速に——即応予備自衛官、最大３００人召集、２．６万人態勢に。	2016/4/18	朝刊	2ページ
地震の続発に警戒しつつ救援に全力を（社説）	2016/4/18	朝刊	2ページ
