【産経抄】	2016/4/18	産経新聞 東京本社版	643 語
【「新報道２００１」抄録】フジテレビ系、１７日放送	2016/4/18	産経新聞 東京本社版	378 語
【知ってる？！】ストレスオフ（２）「セロトニン」がカギ	2016/4/18	産経新聞 東京本社版	588 語
【外信コラム】アイ・ラブ・ニューヨーク　熊本の被害に思う	2016/4/18	産経新聞 東京本社版	529 語
【話の肖像画】日本生命保険社長・筒井義信（６２）（１）	2016/4/18	産経新聞 東京本社版	1293 語
電子レンジ調理総菜が人気　共働き・小人数世帯に手軽さウケる	2016/4/18	産経新聞 東京本社版	589 語
【万象】だます生き物　カイメンに潜む大食漢	2016/4/18	産経新聞 東京本社版	267 語
【主張】給付型奨学金　ばらまき排し勉学支えよ	2016/4/18	産経新聞 東京本社版	843 語
【広角レンズ】「街の本屋」復権へ　カリスマ書店員の挑戦	2016/4/18	産経新聞 東京本社版	1552 語
【荻原博子の家計防衛術】ゴールデンウイークは安く楽しく	2016/4/18	産経新聞 東京本社版	821 語
【熊本地震】亡くなった方々	2016/4/18	産経新聞 東京本社版	147 語
【ん！？】	2016/4/18	産経新聞 東京本社版	637 語
「きのうきょう」原稿募集	2016/4/18	産経新聞 東京本社版	163 語
【熊本地震】消えた橋　運動場に「ＳＯＳ」	2016/4/17	産経新聞 東京本社版	773 語
【熊本地震】４７万世帯停電、国道寸断	2016/4/17	産経新聞 東京本社版	766 語
【熊本地震】「痛い」…祖父母の最後の叫び	2016/4/17	産経新聞 東京本社版	601 語
サンウルブズ開幕７連敗　スーパーラグビー	2016/4/17	産経新聞 東京本社版	202 語
【主張】Ｇ２０共同声明　税逃れ防ぐ枠組み広げよ	2016/4/17	産経新聞 東京本社版	868 語
【熊本地震】温泉に泥水…観光地直撃	2016/4/17	産経新聞 東京本社版	489 語
沖縄知事が来月訪米　「辺野古」阻止へ高官らと面談計画	2016/4/17	産経新聞 東京本社版	337 語
【主張】熊本地震　自然災害は不測をはらむ	2016/4/17	産経新聞 東京本社版	828 語
重永、４打差２位　東建ホームメイト・カップゴルフ	2016/4/17	産経新聞 東京本社版	620 語
阿蘇噴火「関連ない」	2016/4/17	産経新聞 東京本社版	529 語
日本はすでにタックスヘイブン対策導入　新興国の抜け道封じが課題	2016/4/17	産経新聞 東京本社版	747 語
【熊本地震】政府、米に支援要請	2016/4/17	産経新聞 東京本社版	673 語
【熊本地震】阿蘇神社の重文倒壊　日赤発祥の洋館も全壊	2016/4/17	産経新聞 東京本社版	364 語
