セブン＆アイＨＤ：井阪社長を承認　鈴木氏側近が副社長　指名委	2016/4/16	東京朝刊	7頁	経済面
アントラージュ・支える人々：リオ五輪　第９部　アテネ世代からの伝言／４　塚原直也さん（朝日生命総監督）	2016/4/16	東京朝刊	20頁	運動面
民進党：憲法見解先送り、夏以降に　参院選への影響懸念	2016/4/16	東京朝刊	5頁	内政面
プロ野球：楽天・今江を登録抹消	2016/4/16	東京朝刊	21頁	運動面
東芝・富士通・バイオ：パソコン統合、決裂危機　成長戦略描けず	2016/4/16	東京朝刊	7頁	経済面
プロ野球：日本ハム１３−３ロッテ　ハム連敗止める	2016/4/16	東京朝刊	21頁	運動面
衆院選：北海道５区補選　合同演説、民進は慎重	2016/4/16	東京朝刊	5頁	内政面
スマホ：ａｕ「実質０円」　総務省口頭注意	2016/4/16	東京朝刊	7頁	経済面
リオ五輪：サッカー男子　日本Ｂ組、初戦の出来がカギ	2016/4/16	東京朝刊	20頁	運動面
熊本地震：避難生活、どう体調管理…？　屈伸で血栓予防／まめに手洗い	2016/4/16	東京朝刊	26頁	総合面
衆院選挙制度改革：自公と民進、関連法案を提出	2016/4/16	東京朝刊	5頁	内政面
プロ野球：オリックス７−４西武　オリ最多１３安打	2016/4/16	東京朝刊	21頁	運動面
安倍首相：バラエティーでＰＲ？　補選期間でも…あすフジ　「メディアの役割」懸念も	2016/4/16	東京朝刊	26頁	総合面
在日米軍再編：辺野古移設　係争処理委、２２日に聴取	2016/4/16	東京朝刊	5頁	内政面
生保協：会長に根岸氏	2016/4/16	東京朝刊	7頁	経済面
東芝：リストラ対象１万４４５０人	2016/4/16	東京朝刊	7頁	経済面
プロ野球：オリックス７−４西武　オリックス・福良監督の話	2016/4/16	東京朝刊	21頁	運動面
次期衆院選：広島３区に民進、塩村都議擁立へ　女性蔑視ヤジ問題で注目	2016/4/16	東京朝刊	26頁	総合面
日本ロジテック：新電力大手、破産	2016/4/16	東京朝刊	7頁	経済面
プロ野球：オリックス７−４西武　西武、中軸が停滞	2016/4/16	東京朝刊	21頁	運動面
警視庁渋谷署員の結核集団感染：東大、留置者死因届けず　解剖医ら７人も感染	2016/4/16	東京朝刊	26頁	総合面
熊本地震：業界として九電に協力　電事連会長	2016/4/16	東京朝刊	7頁	経済面
自民党：消費増税議論の懇談会、１９日開催	2016/4/16	東京朝刊	5頁	内政面
プロ野球：中日６−０阪神　ビシエド３ラン	2016/4/16	東京朝刊	21頁	運動面
民進党：ツイッターの不適切投稿を削除	2016/4/16	東京朝刊	5頁	内政面
箱根ロープウェイ：大涌谷まで開通へ　１年ぶり	2016/4/16	東京朝刊	26頁	総合面
熊本地震：プロ野球４会場で募金活動	2016/4/16	東京朝刊	21頁	運動面
エックス線天文衛星：ひとみ交信途絶原因、姿勢制御に誤作動か	2016/4/16	東京朝刊	26頁	総合面
サイバー対策改正法：成立	2016/4/16	東京朝刊	5頁	内政面
ゴルフ：東建ホームメイトカップ　金庚泰が単独首位	2016/4/16	東京朝刊	21頁	運動面
ルネサスエレクトロニクス：社長に呉氏の起用発表	2016/4/16	東京朝刊	7頁	経済面
川崎・老人ホーム３人転落死：３件目の殺人罪起訴	2016/4/16	東京朝刊	26頁	総合面
首相日々：１５日	2016/4/16	東京朝刊	5頁	内政面
連続放火殺人：山形・東京３人殺害事件　最高裁で弁論	2016/4/16	東京朝刊	26頁	総合面
時評・点描：「賭博」は犯罪なのか？＝玉木正之	2016/4/16	東京朝刊	21頁	運動面
神戸山口組：「指定暴力団」に	2016/4/16	東京朝刊	26頁	総合面
新社長：ウォーターダイレクト　萩尾陽平氏	2016/4/16	東京朝刊	7頁	経済面
経済観測：短期決戦の長期化＝東短リサーチ・チーフエコノミスト、加藤出	2016/4/16	東京朝刊	7頁	経済面
安保法：廃止訴え「門前払い」判決確定	2016/4/16	東京朝刊	26頁	総合面
熊本地震：男子ゴルフツアーが義援活動	2016/4/16	東京朝刊	21頁	運動面
バドミントン：選手賭博　ＪＳＣ、桃田らに助成金返還請求へ　１４年１０月以降対象	2016/4/16	東京朝刊	21頁	運動面
告訴：デモ警備の警察官を傷害容疑で	2016/4/16	東京朝刊	26頁	総合面
日露：平和条約交渉開始へ　外相合意　首脳会談後に	2016/4/16	東京朝刊	2頁	二面
椙山紡織：発火の恐れ、電気ストーブ１万台点検	2016/4/16	東京朝刊	26頁	総合面
熊本地震：ゴルフ　女子ツアー中止、安全確保を考慮	2016/4/16	東京朝刊	21頁	運動面
北朝鮮：中距離弾の発射失敗　技術力不足露呈　米韓指摘	2016/4/16	東京朝刊	8頁	国際面
証取監視委：エナリスへの２．５億円の課徴金勧告	2016/4/16	東京朝刊	26頁	総合面
ゴルフ：ＲＢＣヘリテージ　岩田、３６位発進	2016/4/16	東京朝刊	21頁	運動面
ゴルフ：ロッテ選手権　宮里藍が２６位浮上	2016/4/16	東京朝刊	21頁	運動面
証取監視委：クレディ・スイス証券への処分勧告	2016/4/16	東京朝刊	26頁	総合面
米大リーグ：１４日	2016/4/16	東京朝刊	21頁	運動面
社会人野球：ＪＡＢＡ日立市長杯　開幕	2016/4/16	東京朝刊	20頁	運動面
海自潜水艦：豪到着　「準同盟国」連携、中国けん制	2016/4/16	東京朝刊	8頁	国際面
中国：ＧＤＰ低水準　目標達成に躍起　減速緩和が焦点	2016/4/16	東京朝刊	2頁	二面
当選番号：第４３８３回ナンバーズ　１５日	2016/4/16	東京朝刊	26頁	総合面
プロ野球：中日・大野が登録抹消	2016/4/16	東京朝刊	21頁	運動面
北方領土：ロシア検察幹部、色丹住民聴取へ　実効支配誇示か	2016/4/16	東京朝刊	8頁	国際面
プロ野球：ソフトバンク・柳田、１６試合連続四球＝パ・リーグ新	2016/4/16	東京朝刊	21頁	運動面
熊本地震：家族、日常奪われ　優しい母、自慢の兄　「助けて早く」届かず	2016/4/16	東京朝刊	29頁	社会面
当選番号：第１５６回ロト７　１５日	2016/4/16	東京朝刊	26頁	総合面
ルー米財務長官：イラン中銀総裁と会談　経済関係改善へ布石	2016/4/16	東京朝刊	8頁	国際面
保育士：月給２％増、総活躍プラン明記へ　政府・与党	2016/4/16	東京朝刊	2頁	二面
訃報：山岸章さん　８６歳＝連合元会長	2016/4/16	東京朝刊	29頁	社会面
社会人野球：ＪＡＢＡ岡山大会　１５日	2016/4/16	東京朝刊	20頁	運動面
米国の選択：１６年大統領選　民主２氏、討論会で火花　大票田ＮＹ州予備選控え	2016/4/16	東京朝刊	8頁	国際面
米大統領選：反トランプデモ	2016/4/16	東京朝刊	8頁	国際面
質問なるほドリ：活断層の動き、把握できるの？＝回答・藤野基文	2016/4/16	東京朝刊	2頁	二面
訃報：三角哲生さん　８９歳＝元文部事務次官、二階堂学園理事長	2016/4/16	東京朝刊	29頁	社会面
訃報：後藤田松子さん　９２歳＝後藤田正晴元官房長官の妻	2016/4/16	東京朝刊	29頁	社会面
社会人野球：ＪＡＢＡ富山大会　１５日	2016/4/16	東京朝刊	20頁	運動面
しのぶ会：上田正昭さん＝３月１３日死去	2016/4/16	東京朝刊	29頁	社会面
台湾：次期政権、閣僚ら人事案	2016/4/16	東京朝刊	8頁	国際面
キューバ：「カストロ後」提示へ　共産党大会きょう開幕	2016/4/16	東京朝刊	8頁	国際面
雑記帳：福島第１原発事故で避難指示区域に取り残され…	2016/4/16	東京朝刊	29頁	社会面
日本学生野球協会：高校５件を処分	2016/4/16	東京朝刊	20頁	運動面
パナマ文書：スペイン産業相辞任　関与の報道	2016/4/16	東京朝刊	8頁	国際面
死体遺棄：群馬に知人の遺体埋める　埼玉の男、容疑で逮捕	2016/4/16	東京朝刊	29頁	社会面
２０年東京五輪・パラリンピック：神宮球場借用「期間が長い」	2016/4/16	東京朝刊	20頁	運動面
関西六大学野球：１５日	2016/4/16	東京朝刊	20頁	運動面
パナマ文書：「英首相辞任はない」　英エコノミスト誌元編集長に聞く	2016/4/16	東京朝刊	8頁	国際面
熊本地震：サッカーＪ１の２会場で募金活動	2016/4/16	東京朝刊	20頁	運動面
サッカー：ｔｏｔｏ・ＧＯＡＬ２　８３７回	2016/4/16	東京朝刊	20頁	運動面
熊本地震：屋外に避難し一夜　行政、準備不足指摘も	2016/4/16	東京朝刊	2頁	二面
熊本地震：政府、救援対策急ぐ　激甚災害指定へ	2016/4/16	東京朝刊	2頁	二面
競馬：皐月賞　出走馬と枠順	2016/4/16	東京朝刊	20頁	運動面
サッカー：欧州ＣＬ　準決勝組み合わせ　レアルＶＳマンＣ　ＡマドリーＶＳバイエルン	2016/4/16	東京朝刊	20頁	運動面
ＷＡＤＡ：メルドニウム「検出１マイクログラム以下」容認　陽性で資格停止、処分を解除	2016/4/16	東京朝刊	20頁	運動面
ＷＡＤＡ：メルドニウム「検出１マイクログラム以下」容認　重量挙げ、アンドレイ・リバコフの暫定資格停止処分を解除	2016/4/16	東京朝刊	20頁	運動面
租税回避：日本から６３兆円、ケイマン諸島へ　金融機関取引残高	2016/4/16	東京朝刊	6頁	経済面
サッカー：Ｊ１第１ステージ　柏、５戦負けなし	2016/4/16	東京朝刊	20頁	運動面
訃報：山岸章さん　８６歳＝連合の初代会長	2016/4/16	東京朝刊	1頁	政治面
クローズアップ２０１６：熊本地震　大規模な余震多発　「横ずれ断層」型　地下構造が複雑	2016/4/16	東京朝刊	3頁	三面
余録：「臘子鳥が天を覆って、西南より東北に飛んだ」…	2016/4/16	東京朝刊	1頁	政治面
熊本地震：疲労、不安、再び夜　先見えぬ避難生活　給水、携帯充電求め	2016/4/16	東京朝刊	28頁	社会面
Ｇ２０：税逃れ対策強化　受益者把握の枠組み作り	2016/4/16	東京朝刊	6頁	経済面
経済財政諮問会議：潜在需要喚起求める　Ｇ７に向け民間議員	2016/4/16	東京朝刊	6頁	経済面
熊本地震：日奈久断層帯が原因	2016/4/16	東京朝刊	1頁	政治面
熊本地震：知事「現場分かってない」　政府の「屋内避難」に反発	2016/4/16	東京朝刊	28頁	社会面
熊本地震：余震発生確率、６弱以上２０％	2016/4/16	東京朝刊	1頁	政治面
熊本地震：犠牲者、帯状に集中	2016/4/16	東京朝刊	1頁	政治面
Ｇ２０：財政出動を協議	2016/4/16	東京朝刊	6頁	経済面
熊本地震：支援のニーズ、見極めを　ボランティア・物資、焦らないで	2016/4/16	東京朝刊	28頁	社会面
産油国会合：あす開催　増産凍結、イランが鍵　価格安定策協議	2016/4/16	東京朝刊	6頁	経済面
中国：ＧＤＰ低水準　製造業不振、沈む地方　堅調都市部、政策頼み	2016/4/16	東京朝刊	6頁	経済面
熊本地震：東北から恩返し	2016/4/16	東京朝刊	28頁	社会面
仲畑流・万能川柳：病院の同意書中身怖すぎる	2016/4/16	東京朝刊	3頁	三面
熊本地震：福島からの避難、現地で安否確認　県職員を派遣	2016/4/16	東京朝刊	28頁	社会面
大手３行：海外金融機関の口座から手数料、一部導入	2016/4/16	東京朝刊	6頁	経済面
熊本地震：熊本は今夜大荒れ警戒	2016/4/16	東京朝刊	28頁	社会面
原子力規制庁：原発影響、即時公表へ　熊本地震で遅れ　立地周辺発生も	2016/4/16	東京朝刊	28頁	社会面
サッカー：Ｊ１第１ステージ　広島１−０新潟	2016/4/16	東京朝刊	20頁	運動面
長期金利：１０年物国債終値、過去最低を更新	2016/4/16	東京朝刊	6頁	経済面
土記：英国は「引き取り可」＝青野由利	2016/4/16	東京朝刊	3頁	三面
２０年東京五輪・パラリンピック：支援へ協議会始動	2016/4/16	東京朝刊	6頁	経済面
東日本大震災：津波予報過失、２審も認めず　岩手・陸前高田の原告敗訴	2016/4/16	東京朝刊	28頁	社会面
人事：ＮＨＫ	2016/4/16	東京朝刊	6頁	経済面
ＧＷ：混雑ピーク　下り２９日、上り５日	2016/4/16	東京朝刊	28頁	社会面
東日本大震災・大気中の環境放射線量：福島第１原発・正門周辺　１５日正午現在	2016/4/16	東京朝刊	28頁	社会面
季語刻々：菫はいつも菫らしくてときに雨	2016/4/16	東京朝刊	28頁	社会面
熊本地震：「倍額寄付」初日で目標額	2016/4/16	東京朝刊	28頁	社会面
熊本地震：「０００００ＪＡＰＡＮ」Ｗｉ−Ｆｉ無料	2016/4/16	東京朝刊	28頁	社会面
社告：被災者救援金受け付け	2016/4/16	東京朝刊	28頁	社会面
サッカー：Ｊ１第１ステージ　柏１−０ガ大阪　柏、５戦負けなし　攻めの守りが結実	2016/4/16	東京朝刊	20頁	運動面
熊本地震：避難依然７０００人　インフラ復旧長期化	2016/4/16	東京朝刊	1頁	政治面
今週の本棚・新刊：『生と死を巡って　未来を祀る　ふくしまを祀る』＝和合亮一・著	2016/4/17	東京朝刊	12頁	読者面
今週の本棚：斎藤環・評　『神話、狂気、哄笑』＝マルクス・ガブリエル、スラヴォイ・ジジェク著	2016/4/17	東京朝刊	13頁	読者面
さあこれからだ：／１２７　義足の少女、教えてくれた勇気＝鎌田實	2016/4/17	東京朝刊	17頁	家庭面
ＬＧＢＴ：半数「トイレにストレス」	2016/4/17	東京朝刊	17頁	家庭面
今週の本棚・本と人：『恋愛詩集』　編著者・小池昌代さん	2016/4/17	東京朝刊	13頁	読者面
女の気持ち：投稿１００編達成　千葉県東金市・橘正枝（８０歳・主婦）	2016/4/17	東京朝刊	17頁	家庭面
熊本地震：２１施設、透析不能に　医療体制に打撃　ネットで受け入れ要請	2016/4/17	東京朝刊	9頁	科学面
今週の本棚・新刊：『イラストで見る　昭和の消えた仕事図鑑』＝澤宮優・文、平野恵理子・イラスト	2016/4/17	東京朝刊	12頁	読者面
食卓の一品：タイごはん	2016/4/17	東京朝刊	17頁	家庭面
今週の本棚：昨日読んだ文庫＝石川真理子	2016/4/17	東京朝刊	13頁	読者面
熊本地震：受給者証なし、医療費を助成　厚労省	2016/4/17	東京朝刊	9頁	科学面
今週の本棚・新刊：『大学生が知っておきたい生活のなかの法律』＝細川幸一・著	2016/4/17	東京朝刊	12頁	読者面
今週の本棚・ＭＡＧＡＺＩＮＥ：『Ｒｉｋａ　Ｔａｎ　４月号』	2016/4/17	東京朝刊	13頁	読者面
今週の本棚：小島ゆかり・評　『焼野まで』＝村田喜代子・著	2016/4/17	東京朝刊	11頁	読者面
今週の本棚：伊東光晴・評　『時間かせぎの資本主義—いつまで危機を先送りできるか』＝ヴォルフガング・シュトレーク著	2016/4/17	東京朝刊	12頁	読者面
今週の本棚・今週の執筆者：柳下毅一郎さんほか	2016/4/17	東京朝刊	13頁	読者面
今週の本棚・新刊：『世界の名前』＝岩波書店辞典編集部・編	2016/4/17	東京朝刊	13頁	読者面
内視鏡手術：スマホで確認　カメラ設置、遠隔地医療活用期待　筑波大と光学機器会社開発	2016/4/17	東京朝刊	9頁	科学面
囲碁・将棋スペシャル：将棋　Ｂ級１組　三浦九段、１期でＡ級に復帰　正確無比な終盤力、健在	2016/4/17	東京朝刊	17頁	家庭面
今週の本棚・新刊：『フジテレビはなぜ凋落したのか』＝吉野嘉高・著	2016/4/17	東京朝刊	13頁	読者面
女性活躍：知恵絞る自治体　「イクボス」手引書／職員婚活支援	2016/4/17	東京朝刊	9頁	科学面
今週の本棚：三浦雅士・評　『僕の名はアラム』／『アルメニア人の歴史』	2016/4/17	東京朝刊	12頁	読者面
今週の本棚：佐藤優・評　『備中高梁におけるキリスト教会の成立—新島襄の伝道と新しい思想の受容』＝八木橋康広・著	2016/4/17	東京朝刊	11頁	読者面
耐性菌対策：行程表作成へ　アジアなど１２カ国	2016/4/17	東京朝刊	9頁	科学面
今週の本棚・ＣｏｖｅｒＤｅｓｉｇｎ：『年上の義務』	2016/4/17	東京朝刊	12頁	読者面
今週の本棚・この３冊：メキシコ　柳下毅一郎・選	2016/4/17	東京朝刊	11頁	読者面
くらしナビ・ライフスタイル：共働き　「ついで」下処理で時短夕食	2016/4/17	東京朝刊	22頁	家庭面
今週の本棚・情報：講談社出版文化賞決まる	2016/4/17	東京朝刊	12頁	読者面
ドクター元ちゃん・がんになる：患者の立場で現実知る＝金沢赤十字病院副院長・西村元一	2016/4/17	東京朝刊	9頁	科学面
シンポジウム：子どもたちの未来のためにできること　講演「子どもの虐待防止を考える」／パネルディスカッション	2016/4/17	東京朝刊	24頁	特集面
西村玲子の装い帳：春は天気に合わせて	2016/4/17	東京朝刊	22頁	家庭面
オレンジ自販機：笑顔と交換	2016/4/17	東京朝刊	22頁	家庭面
ミキハウス：プレママ、パパ講座定期開催	2016/4/17	東京朝刊	22頁	家庭面
我らがパラダイス：／９６　八　まずやってみよう／４＝林真理子　横尾智子・画	2016/4/17	東京朝刊	9頁	科学面
未来への手紙プロジェクト：かわいい双子の女の子へ（小寺真知子さん）	2016/4/17	東京朝刊	18頁	芸能面
社告：未来への手紙プロジェクト　赤ちゃんへの手紙を募集しています	2016/4/17	東京朝刊	18頁	芸能面
視聴室：新番組・日曜劇場　９９．９—刑事専門弁護士—	2016/4/17	東京朝刊	28頁	芸能面
時代の風：新しい社会人へ＝元総務相・増田寛也	2016/4/17	東京朝刊	2頁	二面
社説：熊本の被害拡大　容赦なき大自然の脅威	2016/4/17	東京朝刊	5頁	内政面
社説：日露交渉　首相訪露で動かせるか	2016/4/17	東京朝刊	5頁	内政面
みんなの広場：自衛隊の存在認める改憲を＝無職・三上信康・６７	2016/4/17	東京朝刊	5頁	内政面
みんなの広場：命を大切に柔軟に生きて＝無職・矢守岩雄・７６	2016/4/17	東京朝刊	5頁	内政面
みんなの広場：中学に入学し成長した１年＝中学生・石沢諒馬・１３	2016/4/17	東京朝刊	5頁	内政面
プロ野球：日本ハム８−２ロッテ　加藤初白星「いいっすね」	2016/4/17	東京朝刊	21頁	運動面
みんなの広場：Ｇ７首脳の被爆地訪問実現を＝無職・森隆政・６４	2016/4/17	東京朝刊	5頁	内政面
みんなの広場：ムヒカ氏から学ぶべきこと＝無職・道田道範・６６	2016/4/17	東京朝刊	5頁	内政面
みんなの広場：有権者に寄り添う公選法に＝栄養士・稲岡恭子・４７	2016/4/17	東京朝刊	5頁	内政面
みんなの広場：高価なランドセルに疑問＝主婦・山田晶子・６５	2016/4/17	東京朝刊	5頁	内政面
プロ野球：日本ハム８−２ロッテ　両監督の話	2016/4/17	東京朝刊	21頁	運動面
プロ野球：西武７−４オリックス　西武連敗止めた	2016/4/17	東京朝刊	21頁	運動面
ゴルフ：東建ホームメイトカップ　熊本出身２人２位　２７歳永野と重永	2016/4/17	東京朝刊	19頁	運動面
プロ野球：巨人６−５広島　巨人、打撃戦制す	2016/4/17	東京朝刊	21頁	運動面
熊本地震：地震活動の状況／写真特集（その１）	2016/4/17	東京朝刊	6頁	特集面
熊本地震：防災拠点、耐震化遅れ　役所や病院使えず	2016/4/17	東京朝刊	2頁	二面
プロ野球：ヤクルト４−０ＤｅＮＡ　ヤ投打かみ合う	2016/4/17	東京朝刊	21頁	運動面
プロ野球：中日４−３阪神　中日がサヨナラ	2016/4/17	東京朝刊	21頁	運動面
熊本地震：地震活動の状況／写真特集（その２止）	2016/4/17	東京朝刊	7頁	特集面
サッカー：Ｊ１第１ステージ　首位川崎、ＦＣ東京に逆転勝ち	2016/4/17	東京朝刊	20頁	運動面
プロ野球：中日４−３阪神　中日・谷繁監督の話	2016/4/17	東京朝刊	21頁	運動面
ことば：耐震率	2016/4/17	東京朝刊	2頁	二面
熊本地震：自衛隊２．５万人規模に	2016/4/17	東京朝刊	2頁	二面
プロ野球：中日４−３阪神　熊本出身の阪神・岩貞、「切り替え」好投	2016/4/17	東京朝刊	21頁	運動面
東京六大学野球：明大と立大先勝	2016/4/17	東京朝刊	21頁	運動面
首相日々：１６日	2016/4/17	東京朝刊	2頁	二面
熊本地震：男子ゴルフが獲得賞金の１０％を義援金に	2016/4/17	東京朝刊	19頁	運動面
首都大学野球：１６日	2016/4/17	東京朝刊	21頁	運動面
ゴルフ：ＲＢＣヘリテージ　岩田７３で６３位	2016/4/17	東京朝刊	19頁	運動面
関西学生野球：１６日	2016/4/17	東京朝刊	21頁	運動面
Ｇ２０：閉幕　日米、為替認識にズレ　税逃れ対策は一致	2016/4/17	東京朝刊	4頁	経済面
関西学生野球：立命大の東が無安打無得点試合	2016/4/17	東京朝刊	21頁	運動面
森元首相：首脳会談「来月６日」　日露巡り言及	2016/4/17	東京朝刊	4頁	経済面
ゴルフ：ロッテ選手権　野村は首位に７打差１２位に	2016/4/17	東京朝刊	19頁	運動面
米大リーグ：１５日	2016/4/17	東京朝刊	21頁	運動面
ＭＯＴＴＡＩＮＡＩキャンペーン：なくそう「食品ロス」　「おてらおやつクラブ」全国の３２３寺賛同　お供え物、必要な所へ宅配	2016/4/17	東京朝刊	10頁	特集面
サッカー：Ｊ１第１ステージ　川崎４−２ＦＣ東京　大久保２発、通算「１６１」に　川崎、無敗守る	2016/4/17	東京朝刊	20頁	運動面
ＭＯＴＴＡＩＮＡＩキャンペーン：公式サイト、見やすく一新	2016/4/17	東京朝刊	10頁	特集面
熊本地震：企業の生産、影響深刻　自動車関連など、工場再開できず	2016/4/17	東京朝刊	4頁	経済面
高校野球：春季大阪大会　ＰＬ学園コールド負け	2016/4/17	東京朝刊	21頁	運動面
熊本地震：おにぎりや毛布、企業が支援急ぐ	2016/4/17	東京朝刊	4頁	経済面
バスケットボール：ＮＢＬ　１６日	2016/4/17	東京朝刊	19頁	運動面
熊本地震：サポート情報　１６日現在	2016/4/17	東京朝刊	4頁	経済面
サッカー：Ｊ１第１ステージ　浦和３−１仙台　李・興梠・武藤、そろい踏み　浦和「理想型」で快勝	2016/4/17	東京朝刊	20頁	運動面
バスケットボール：ｂｊリーグ　１６日	2016/4/17	東京朝刊	19頁	運動面
ＭＯＴＴＡＩＮＡＩキャンペーン：としまえんキッズフリマも大盛況　東京・練馬	2016/4/17	東京朝刊	10頁	特集面
サッカー：Ｊ１第１ステージ　鹿島３−０湘南　古里・熊本へ届け　鹿島・植田、堅守光る　「絶対に勝つ」	2016/4/17	東京朝刊	20頁	運動面
ボクシング：日本ライト級タイトルマッチ１０回戦　１６日	2016/4/17	東京朝刊	19頁	運動面
ソフトボール：日本リーグ　１６日	2016/4/17	東京朝刊	21頁	運動面
熊本地震：「観客の安全最優先」　九州でプロ野球、Ｊ１中止	2016/4/17	東京朝刊	21頁	運動面
サッカー：Ｊ１第１ステージ　大宮１−１甲府	2016/4/17	東京朝刊	20頁	運動面
クローズアップ２０１６：熊本地震　３地域連鎖、被害拡大　「四国に影響懸念」	2016/4/17	東京朝刊	3頁	三面
熊本地震：九州でプロ野球、Ｊ１中止　中止となった主な試合	2016/4/17	東京朝刊	21頁	運動面
サッカー：Ｊ１第１ステージ　横浜マ５−１磐田	2016/4/17	東京朝刊	20頁	運動面
熊本地震：各国から支援表明　訪日客多く、高い関心	2016/4/17	東京朝刊	8頁	国際面
ラグビー：スーパーラグビー　サンウルブズ７連敗　７５点差の現実	2016/4/17	東京朝刊	19頁	運動面
サッカー：Ｊ２　第８節・１６日	2016/4/17	東京朝刊	20頁	運動面
柔道：全日本女子選手権　リオ五輪、最終チャンス　田知本愛、山部「つかむ」　女子７８キロ超級	2016/4/17	東京朝刊	19頁	運動面
熊本地震：米国、日本政府と緊密に連絡	2016/4/17	東京朝刊	8頁	国際面
社会人野球：ＪＡＢＡ日立市長杯　ＮＴＴ東２連勝	2016/4/17	東京朝刊	21頁	運動面
Ｇ２０：閉幕　新興国は慎重姿勢　税逃れ対策「事務増大」	2016/4/17	東京朝刊	8頁	国際面
質問なるほドリ：マグニチュードと震度の違いは？＝回答・酒造唯	2016/4/17	東京朝刊	3頁	三面
競歩：日本選手権　５０キロ、リオ五輪代表１枠へ決意	2016/4/17	東京朝刊	19頁	運動面
サッカー：ｍｉｎｉ・ｔｏｔｏ　８３８回・Ａ組	2016/4/17	東京朝刊	20頁	運動面
ローマ法王：ギリシャ・レスボス島訪問　シリア難民１２人連れ帰国へ	2016/4/17	東京朝刊	8頁	国際面
社会人野球：ＪＡＢＡ岡山大会　トヨタ３連勝	2016/4/17	東京朝刊	21頁	運動面
サッカー：ｔｏｔｏ・ＧＯＡＬ３　８３８回	2016/4/17	東京朝刊	20頁	運動面
競歩：男子１０キロで高橋が日本新	2016/4/17	東京朝刊	19頁	運動面
社会人野球：ＪＡＢＡ富山大会　１６日	2016/4/17	東京朝刊	21頁	運動面
仲畑流・万能川柳：機械を作る機械を作る	2016/4/17	東京朝刊	3頁	三面
北朝鮮ミサイル：「破滅的な失敗」米国防総省	2016/4/17	東京朝刊	8頁	国際面
サッカーくじ：中止分いずれも的中扱い	2016/4/17	東京朝刊	20頁	運動面
２０年東京パラリンピック：２会場を決定、都内と静岡に	2016/4/17	東京朝刊	19頁	運動面
第８７回都市対抗野球：１次予選　静岡　１６日	2016/4/17	東京朝刊	21頁	運動面
ベルギー同時テロ：欧州委、警備に「欠陥」　指摘放置、閣僚辞任	2016/4/17	東京朝刊	8頁	国際面
第８７回都市対抗野球：１次予選　愛知　１６日	2016/4/17	東京朝刊	21頁	運動面
第８７回都市対抗野球：１次予選　奈良　１６日	2016/4/17	東京朝刊	21頁	運動面
競馬：福島１１Ｒ	2016/4/17	東京朝刊	20頁	運動面
第８７回都市対抗野球：１次予選　京都　１６日	2016/4/17	東京朝刊	21頁	運動面
競馬：阪神１１Ｒ　アンタレスステークス＝オープンＧ３	2016/4/17	東京朝刊	20頁	運動面
第８７回都市対抗野球：１次予選　大阪・和歌山　１６日	2016/4/17	東京朝刊	21頁	運動面
第８７回都市対抗野球：１次予選　宮崎　１６日	2016/4/17	東京朝刊	21頁	運動面
競馬：中山１１Ｒ　中山グランドジャンプ＝オープンＧ１	2016/4/17	東京朝刊	20頁	運動面
関東大学アイスホッケー選手権：１６日	2016/4/17	東京朝刊	21頁	運動面
囲碁：第７１期本因坊戦挑戦者決定リーグ　張栩九段−余正麒七段　第２４局の１	2016/4/17	東京朝刊	8頁	国際面
自転車：全日本選手権　塚越、２種目制す	2016/4/17	東京朝刊	20頁	運動面
将棋：第７４期名人戦Ａ級順位戦　佐藤康光九段−渡辺明竜王　第４５局の１	2016/4/17	東京朝刊	8頁	国際面
アントラージュ・支える人々：リオ五輪　第９部　アテネ世代からの伝言／５　中野大輔さん（体操教室運営）	2016/4/17	東京朝刊	19頁	運動面
熊本地震：終わりない恐怖　学生宿舎で生き埋め　「我が子同然」家主が涙	2016/4/17	東京朝刊	27頁	社会面
こまおと：第１０９回職域団体対抗将棋大会のＳ級は…	2016/4/17	東京朝刊	8頁	国際面
着服：清水建設社員、１億４０００万円　下請けからリベート	2016/4/17	東京朝刊	27頁	社会面
余録：「この国には永遠のものがほとんどない」…	2016/4/17	東京朝刊	1頁	政治面
訃報：柏崎驍二さん　７４歳＝歌人	2016/4/17	東京朝刊	27頁	社会面
熊本地震：震源、阿蘇・大分へ　１４日の地震が誘発か	2016/4/17	東京朝刊	1頁	政治面
雑記帳：全国を代表するまんじゅうが一堂に会する…	2016/4/17	東京朝刊	27頁	社会面
熊本地震：本震、「布田川」震源の可能性	2016/4/17	東京朝刊	1頁	政治面
熊本地震：鹿児島・川内原発停止を　文化人ら要請文、九州電力に送付	2016/4/17	東京朝刊	26頁	社会面
かすみがうらマラソン：前夜祭　トップランナー、伴走に意気込み	2016/4/17	東京朝刊	26頁	社会面
熊本地震：２カ所の地震、一つと誤認識　気象庁が陳謝	2016/4/17	東京朝刊	26頁	社会面
阿蘇山：噴煙　警戒レベル維持	2016/4/17	東京朝刊	26頁	社会面
熊本地震：ボランティア自粛呼びかけ	2016/4/17	東京朝刊	26頁	社会面
新聞通信調査会世論調査：日本で行きたいのは「東京」「富士山」	2016/4/17	東京朝刊	26頁	社会面
フジテレビ：首相出演のバラエティー、放送中止	2016/4/17	東京朝刊	26頁	社会面
東日本大震災・大気中の環境放射線量：福島第１原発・正門周辺　１６日正午現在	2016/4/17	東京朝刊	26頁	社会面
